Biosample	contig	Genus	Species	predicted_mobility	Total_Size	Relaxase	PCN	percen	Total_DNA_bases	Plasmid_family	rep_type.s.	Multiple_replicons	Length_chr	gc	Number_plasmids	Locus	percen_tamaño	megaplasmid	Plasmid_type	Plasmid_type_curated	z_scores	Predicted_ptu
GCF_000417225	NZ_CP011978.1	Klebsiella	Klebsiella pneumoniae	conjugative	77775	MOBP	5.28819148161078	7.62514180455867	411289.092482278	IncI2	IncI2	Single replicons	5393855	0.45413050466088073	3	plasmid	1.44191862777179	No	IncI2(Delta)	IncI2(Delta)	1.04634884286714	PTU-I2
GCF_000417265	NZ_CP011986.1	Klebsiella	Klebsiella pneumoniae	conjugative	113639	Multiple MOB	2.20712125981387	4.71255785302115	250815.052843989	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5322270	0.5392514893654468	3	plasmid	2.13516037329936	No	IncFIB(pQil), IncFII(K)	IncFIB(pQil), IncFII(K)	0.330967705674539	PTU-FK
GCF_000417265	NZ_CP011988.1	Klebsiella	Klebsiella pneumoniae	mobilizable	13841	MOBC	12.7936630033222	3.32709707754365	177077.089628982	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857	Single replicons	5322270	0.5368109240661801	3	plasmid	0.26005820824573	No	ColRNAI	ColRNAI	-0.00932549156485025	PTU-E4
GCF_000417265	NZ_CP011987.1	Klebsiella	Klebsiella pneumoniae	conjugative	74026	MOBP	4.35380669220453	6.05559083242925	322294.894197132	IncX	IncX3	Single replicons	5322270	0.5041201739929214	3	plasmid	1.39087269153951	No	IncX3	IncX3	0.660839900290234	PTU-X3
GCF_000695935	NZ_CP007736.1	Klebsiella	Klebsiella pneumoniae	mobilizable	113440	MOBF	2.50368586824286	5.41849942505512	284018.12489347	IncF	IncFIA,IncFII,rep_cluster_2183	Multiple replicons	5241638	0.49392630465444287	5	plasmid	2.16420897437023	No	IncFIA(HI1), IncFII(K)	IncFIA(HI1), IncFII(K)	0.504359200304796	-
GCF_000695935	NZ_CP007732.1	Klebsiella	Klebsiella pneumoniae	conjugative	268334	Multiple MOB	3.49383467772207	17.8859096032934	937514.634411874	IncC	IncC,IncN	Multiple replicons	5241638	0.5261390654930049	5	plasmid	5.11927759986478	Yes	IncC, IncN	IncC, IncN	3.56657138699437	PTU-C
GCF_000695935	NZ_CP007735.1	Klebsiella	Klebsiella pneumoniae	mobilizable	89770	No MOB	2.04781948244837	3.5071623591593	183832.75493939	IncR	IncR	Single replicons	5241638	0.518179792803832	5	plasmid	1.71263257783159	No	IncR	IncR	0.0349016648277096	-
GCF_000695935	NZ_CP007733.1	Klebsiella	Klebsiella pneumoniae	conjugative	80411	MOBP	3.33102114729862	5.11005799094537	267850.741475429	IncL/M	IncL/M	Single replicons	5241638	0.5134372163012523	5	plasmid	1.53408152184489	No	IncL	IncL	0.428600634178568	PTU-L/M
GCF_000695935	NZ_CP007734.1	Klebsiella	Klebsiella pneumoniae	conjugative	338850	Multiple MOB	2.00599794073699	12.9679386905148	679732.402218729	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5241638	0.5272096797993212	5	plasmid	6.46458225463109	Yes	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	2.35863242873486	-
GCF_000714675	NZ_CP008800.1	Klebsiella	Klebsiella pneumoniae	conjugative	194877	Multiple MOB	1.49320312547358	5.39255192175247	290990.945482915	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5396164	0.5247001955079358	3	plasmid	3.61139876401088	No	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	0.497986043434877	PTU-FK
GCF_000714675	NZ_CP008798.1	Klebsiella	Klebsiella pneumoniae	mobilizable	85473	No MOB	2.29651118102408	3.63757847566663	196289.700175671	IncR	IncR	Single replicons	5396164	0.5557895475764276	3	plasmid	1.58395853054133	No	IncR	IncR	0.0669341251061526	PTU-E56
GCF_000714675	NZ_CP008799.1	Klebsiella	Klebsiella pneumoniae	conjugative	58050	Multiple MOB	2.40719086847673	2.58956973722581	139737.429915074	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857,IncX3	Multiple replicons	5396164	0.48551248923341944	3	plasmid	1.0757641910068	No	ColRNAI, IncX3	ColRNAI, IncX3	-0.190474998739979	-
GCF_000717515	NZ_CP008832.1	Klebsiella	Klebsiella pneumoniae	mobilizable	13841	MOBC	4.35796758483262	1.1360927530377	60318.6293416684	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857	Single replicons	5309305	0.5368109240661801	2	plasmid	0.260693254578518	No	ColRNAI	ColRNAI	-0.547474156578114	PTU-E4
GCF_000717515	NZ_CP008833.1	Klebsiella	Klebsiella pneumoniae	conjugative	113639	Multiple MOB	1.83553310749154	3.92872789945636	208588.146802231	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5309305	0.5392866885488257	2	plasmid	2.1403743051115	No	IncFIB(pQil), IncFII(K)	IncFIB(pQil), IncFII(K)	0.138445473568302	PTU-FK
GCF_000764615	NZ_CP008930.1	Klebsiella	Klebsiella pneumoniae	conjugative	187571	Multiple MOB	1.57987723627281	5.57342669457703	296339.153084928	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5317001	0.5246333388423584	4	plasmid	3.52775935155927	No	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	0.54241202490895	PTU-FK
GCF_000764615	NZ_CP008931.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	111693	No MOB	1.64096419014403	3.4471352044086	183284.213289758	IncF	IncFIB	Single replicons	5317001	0.4915437851969237	4	plasmid	2.10067667845088	No	IncFIB(pKPHS1)	IncFIB(pKPHS1)	0.0201579544514574	PTU-E15
GCF_000764615	NZ_CP008932.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	69947	No MOB	1.74866407458736	2.30042849390403	122313.806025162	rep_cluster_1418	rep_cluster_1418	Single replicons	5317001	0.5397229330779019	4	plasmid	1.31553482875027	No	repB(R1701)	repB(R1701)	-0.261493103247363	PTU-E42
GCF_000764615	NZ_CP008933.1	Klebsiella	Klebsiella pneumoniae	conjugative	304526	MOBH	1.60429294768729	9.18842998501258	488548.914187419	IncF	IncFIB,IncHI1B,rep_cluster_1254	Multiple replicons	5317001	0.4749348167315763	4	plasmid	5.72740159349227	Yes	IncFIB(pNDM-Mar), IncHI1B(pNDM-MAR)	IncFIB(pNDM-Mar), IncHI1B(pNDM-MAR)	1.43031953518058	PTU-HI1B
GCF_001021995	NZ_CP011573.1	Klebsiella	Klebsiella aerogenes	mobilizable	13981	MOBQ	3.87175438143097	1.05621727443965	54130.9980067864	rep_cluster_1451	rep_cluster_1451	Single replicons	5124987	0.5470996352192261	1	plasmid	0.272800691982243	No	pKPC-CAV1320	pKPC-CAV1320	-0.567092959559952	-
GCF_001022035	NZ_CP011577.1	Klebsiella	Klebsiella pneumoniae	conjugative	130719	Multiple MOB	1.25556046589493	3.0802511738002	164125.608541319	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5328319	0.5165431192099083	3	plasmid	2.45328780052396	No	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	-0.0699551270602011	PTU-FK
GCF_001022035	NZ_CP011576.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	49832	No MOB	1.83453631948464	1.71571210118161	91418.6138725587	IncR	IncR,rep_cluster_1418	Multiple replicons	5328319	0.5223551131802857	3	plasmid	0.935229290888928	No	IncR, repB(R1701)	IncR, repB(R1701)	-0.405109591191035	PTU-R
GCF_001022035	NZ_CP011575.1	Klebsiella	Klebsiella pneumoniae	mobilizable	43621	MOBC	2.63679394537709	2.15864682071952	115019.588691294	rep_cluster_1367	rep_cluster_1367	Single replicons	5328319	0.4827032851149676	3	plasmid	0.818663447139708	No	pKPC-CAV1193	pKPC-CAV1193	-0.296317141381014	PTU-E8
GCF_001022115	NZ_CP011617.1	Klebsiella	Klebsiella oxytoca	non-mobilizable	115319	No MOB	1.61960723117794	2.99814652053889	186771.486292209	IncF	IncFIB	Single replicons	6229565	0.5147720670487951	5	plasmid	1.85115654142785	No	IncFIB(K)(pCAV1099-114)	IncFIB(K)(pCAV1099-114)	-0.0901214540043118	PTU-?
GCF_001022115	NZ_CP011616.1	Klebsiella	Klebsiella oxytoca	non-mobilizable	117623	No MOB	1.52679240280897	2.88280004776577	179585.902795599	rep_cluster_711	rep_cluster_711	Single replicons	6229565	0.4962549841442575	5	plasmid	1.88814146734162	No	NA	rep_cluster_711	-0.118452548399045	PTU-E74
GCF_001022115	NZ_CP011613.1	Klebsiella	Klebsiella oxytoca	mobilizable	5410	MOBP	5.1161207221806	0.444304106418298	27678.2131069971	rep_cluster_2335	rep_cluster_2335	Single replicons	6229565	0.522181146025878	5	plasmid	0.0868439449624492	No	Col(pHAD28)	Col(pHAD28)	-0.717389447244421	PTU-E3
GCF_001022115	NZ_CP011614.1	Klebsiella	Klebsiella oxytoca	conjugative	92095	MOBP	2.78007807192697	4.10993849545056	256031.290034114	IncL/M	IncL/M	Single replicons	6229565	0.5322981703675552	5	plasmid	1.47835362501234	No	IncM1	IncM1	0.182953939037683	PTU-L/M
GCF_001022115	NZ_CP011615.1	Klebsiella	Klebsiella oxytoca	conjugative	113105	MOBF	2.40015752671721	4.35776522211984	271469.81705935	IncF	IncFIC,IncFII	Multiple replicons	6229565	0.5417709208257814	5	plasmid	1.81561633918259	No	IncFII(S), IncFII(SARC14)	IncFII(S), IncFII(SARC14)	0.243824481655967	PTU-FV
GCF_001022235	NZ_CP011643.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	2927	No MOB	50.1975861914506	2.71981371077788	146928.334782376	rep_cluster_2373	rep_cluster_2373,rep_cluster_2374	Multiple replicons	5402147	0.4653228561667236	4	plasmid	0.054182161277729	No	Col(pHAD28)	Col(pHAD28)	-0.158484819757163	PTU-E71
GCF_001022235	NZ_CP011644.1	Klebsiella	Klebsiella pneumoniae	mobilizable	40939	No MOB	2.17359177203089	1.64720940683718	88984.6735551727	IncR	IncR	Single replicons	5402147	0.5370429175114194	4	plasmid	0.757828322702066	No	IncR	IncR	-0.421935041099526	PTU-E56
GCF_001022235	NZ_CP011645.1	Klebsiella	Klebsiella pneumoniae	conjugative	77801	MOBP	3.17445999582658	4.57181491239139	246976.162135304	IncI2	IncI2	Single replicons	5402147	0.4541972468220203	4	plasmid	1.44018665171459	No	IncI2(Delta)	IncI2(Delta)	0.296398798273123	PTU-I2
GCF_001022235	NZ_CP011646.1	Klebsiella	Klebsiella pneumoniae	conjugative	96702	MOBF	3.11527973368789	5.57655652108479	301253.780807086	IncN	IncN,rep_cluster_1418	Multiple replicons	5402147	0.5383342640276313	4	plasmid	1.79006606077176	No	repB(R1701)	repB(R1701)	0.543180764586018	-
GCF_001022295	NZ_CP011594.1	Klebsiella	Klebsiella oxytoca	non-mobilizable	111395	No MOB	1.15168292476465	2.06332250789731	128291.719404158	rep_cluster_711	rep_cluster_711	Single replicons	6217725	0.4886754342654518	5	plasmid	1.79157167613556	No	NA	rep_cluster_711	-0.319730446007944	PTU-E74
GCF_001022295	NZ_CP011596.1	Klebsiella	Klebsiella oxytoca	non-mobilizable	113992	No MOB	1.32794679310629	2.4345771297343	151375.310839772	IncF	IncFIB	Single replicons	6217725	0.5151852761597305	5	plasmid	1.83333936447817	No	IncFIB(K)(pCAV1099-114)	IncFIB(K)(pCAV1099-114)	-0.228543871482751	PTU-?
GCF_001022295	NZ_CP011592.1	Klebsiella	Klebsiella oxytoca	mobilizable	5410	MOBP	6.23506863606321	0.542509057912693	33731.721321102	rep_cluster_2335	rep_cluster_2335	Single replicons	6217725	0.522181146025878	5	plasmid	0.0870093161083837	No	Col(pHAD28)	Col(pHAD28)	-0.693268607794998	PTU-E3
GCF_001022295	NZ_CP011593.1	Klebsiella	Klebsiella oxytoca	conjugative	68910	MOBP	2.29422074649532	2.54264625149862	158094.751640993	IncL/M	IncL/M	Single replicons	6217725	0.5212451023073574	5	plasmid	1.10828317431215	No	IncM1	IncM1	-0.202000220721251	PTU-L/M
GCF_001022295	NZ_CP011595.1	Klebsiella	Klebsiella oxytoca	conjugative	113105	MOBF	2.05879150972431	3.74509348205924	232859.613707368	IncF	IncFIC,IncFII	Multiple replicons	6217725	0.5417709208257814	5	plasmid	1.81907369656908	No	IncFII(S), IncFII(SARC14)	IncFII(S), IncFII(SARC14)	0.0933416755212438	PTU-FV
GCF_001316565	NZ_CP023488.1	Klebsiella	Klebsiella pneumoniae	conjugative	223434	Multiple MOB	1.57321355167932	6.39270833726766	351509.396705916	IncF	IncFIB,IncFII,rep_cluster_1254,rep_cluster_2183	Multiple replicons	5498599	0.5144830240697477	2	plasmid	4.06347144063424	No	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	0.743641806773143	PTU-FK
GCF_001316565	NZ_CP023489.1	Klebsiella	Klebsiella pneumoniae	conjugative	124323	Multiple MOB	1.37320571126201	3.10481003690626	170721.053641227	IncF	IncFII,rep_cluster_1418,rep_cluster_2183	Multiple replicons	5498599	0.5249149393113101	2	plasmid	2.26099411868369	No	IncFII(K), repB(R1701)	IncFII(K), repB(R1701)	-0.0639230443084926	-
GCF_001456135	NZ_CP013324.1	Klebsiella	Klebsiella pneumoniae	conjugative	166486	Multiple MOB	1.82381142371769	5.70840905694898	303639.068689064	IncC	IncC	Single replicons	5319154	0.5243984479175426	5	plasmid	3.129933820303	No	IncC	IncC	0.575566034373163	PTU-C
GCF_001456135	NZ_CP013323.1	Klebsiella	Klebsiella pneumoniae	conjugative	257944	Multiple MOB	1.57995806928672	7.66175794541939	407540.704224093	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5319154	0.5272462239866017	5	plasmid	4.84934258342586	No	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	1.05534240216857	PTU-FK
GCF_001456135	NZ_CP013321.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	3741	No MOB	27.299320717158	1.91998123767216	102126.758802888	rep_cluster_2358	rep_cluster_2358	Single replicons	5319154	0.45896819032344294	5	plasmid	0.0703307330451421	No	NA	rep_cluster_2358	-0.354937548225948	-
GCF_001456135	NZ_CP013326.1	Klebsiella	Klebsiella pneumoniae	conjugative	77808	Multiple MOB	2.45951350925887	3.59774932495682	191369.827128414	IncF	IncFII	Single replicons	5319154	0.5333127698951264	5	plasmid	1.46278900742487	No	IncFII(Yp)	IncFII(Yp)	0.0571513948562124	PTU-E42
GCF_001456135	NZ_CP013325.1	Klebsiella	Klebsiella pneumoniae	mobilizable	49565	MOBC	3.01974090218058	2.81385832815858	149673.45781658	rep_cluster_1367	rep_cluster_1367	Single replicons	5319154	0.48106526783012205	5	plasmid	0.931821112906301	No	pKPC-CAV1193	pKPC-CAV1193	-0.135385830526952	PTU-E8
GCF_001593585	NZ_CP014747.1	Klebsiella	Klebsiella aerogenes	non-mobilizable	82007	No MOB	10.9334863605778	17.1905291481449	896622.415971901	rep_cluster_1	rep_cluster_1	Single replicons	5215793	0.5196263733583718	1	plasmid	1.57228248897148	No	NA	rep_cluster_1	3.3957738858535	-
GCF_001648215	NZ_CP014757.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	54064	No MOB	1.36720984598896	1.38082036635801	73916.8331135473	IncF	IncFIB	Single replicons	5353110	0.5228987866232613	3	plasmid	1.00995496076113	No	IncFIB(pQil)	IncFIB(pQil)	-0.487364809952382	PTU-E70
GCF_001648215	NZ_CP014756.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	121030	No MOB	1.12397255077247	2.54122179107083	136034.397819992	IncF	IncFIB	Single replicons	5353110	0.4927703875072296	3	plasmid	2.26092869378735	No	IncFIB(pKPHS1)	IncFIB(pKPHS1)	-0.202350092909546	PTU-E15
GCF_001648215	NZ_CP014758.1	Klebsiella	Klebsiella pneumoniae	mobilizable	38384	No MOB	1.46032046796955	1.04710982667166	56052.9408425433	IncR	IncR	Single replicons	5353110	0.5175593997498958	3	plasmid	0.717041121889892	No	IncR	IncR	-0.569329906700222	PTU-E56
GCF_001663295	NZ_CP014765.1	Klebsiella	Klebsiella pneumoniae	conjugative	106559	Multiple MOB	1.67977624337285	3.3447626962333	178995.276717568	IncF	IncFII,rep_cluster_1418,rep_cluster_2183	Multiple replicons	5351509	0.537261047870194	3	plasmid	1.99119538059265	No	IncFII(K), repB(R1701)	IncFII(K), repB(R1701)	-0.00498650920496271	PTU-FK
GCF_001663295	NZ_CP014763.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	284894	No MOB	1.43484687572117	7.63857943267416	408779.265811707	IncF	IncFIB	Single replicons	5351509	0.5090033486138704	3	plasmid	5.32361993598441	Yes	repB	repB	1.04964935740762	-
GCF_001663295	NZ_CP014764.1	Klebsiella	Klebsiella pneumoniae	mobilizable	36707	MOBP	3.07483988151573	2.10909011889539	112868.147530798	rep_cluster_435	rep_cluster_435	Single replicons	5351509	0.6156591385839213	3	plasmid	0.685918682001656	No	NA	rep_cluster_435	-0.308489126908759	PTU-?
GCF_001663435	NZ_CP015026.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	170926	No MOB	1.07028423552559	3.40973489087651	182939.403241447	IncF	IncFIB,IncHI1B	Multiple replicons	5365209	0.5058387840351966	1	plasmid	3.18582183844096	No	IncFIB(K)(pCAV1099-114), IncHI1B(pNDM-MAR)	IncFIB(K)(pCAV1099-114), IncHI1B(pNDM-MAR)	0.0109717887404821	PTU-E35
GCF_001663455	NZ_CP015133.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	26450	No MOB	5.33603631299279	2.64473498954028	141138.160478659	Unknown	-	Single replicons	5336571	0.599054820415879	3	plasmid	0.495636617595831	No	NA	-	-0.17692545593164	-
GCF_001663455	NZ_CP015131.1	Klebsiella	Klebsiella pneumoniae	conjugative	142858	Multiple MOB	3.11589031367863	8.34112126366352	445129.858431501	IncF	IncFIA,IncFIB,rep_cluster_2131	Multiple replicons	5336571	0.5245208528748827	3	plasmid	2.67696241650303	No	Col156, IncFIB(AP001918), IncFII(29)	Col156, IncFIB(AP001918), IncFII(29)	1.2222058166689	PTU-FE
GCF_001663455	NZ_CP015132.1	Klebsiella	Klebsiella pneumoniae	conjugative	224457	Multiple MOB	1.6110398777022	6.77605859323157	361609.177829404	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5336571	0.5248354918759495	3	plasmid	4.20601543575453	No	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	0.837799278838375	PTU-FK
GCF_001675125	NZ_CP014649.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	133484	No MOB	1.32242252510414	3.27262920187392	176522.248341001	IncF	IncFIB	Single replicons	5393897	0.5250142339156753	3	plasmid	2.47472282099565	No	IncFIB(K)	IncFIB(K)	-0.022703746573263	PTU-FK
GCF_001675125	NZ_CP014650.1	Klebsiella	Klebsiella pneumoniae	conjugative	113639	Multiple MOB	1.8105907508278	3.81456528245386	205753.72233332	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5393897	0.5392778887529809	3	plasmid	2.10680700799441	No	IncFIB(pQil), IncFII(K)	IncFIB(pQil), IncFII(K)	0.110405154684785	PTU-FK
GCF_001675125	NZ_CP014648.1	Klebsiella	Klebsiella pneumoniae	mobilizable	40448	MOBC	5.59963388101053	4.19907890749701	226493.991219114	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857	Single replicons	5393897	0.5625741693037974	3	plasmid	0.749884545440894	No	ColRNAI	ColRNAI	0.204848370374484	PTU-E4
GCF_001701425	NZ_CP027045.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	108879	No MOB	1.40912476260881	2.96089768324113	153424.095028085	IncF	IncFIB	Single replicons	5181675	0.49314376509703434	5	plasmid	2.10123174456136	No	IncFIB(pKPHS1)	IncFIB(pKPHS1)	-0.0992704145247823	PTU-E15
GCF_001701425	NZ_CP027047.1	Klebsiella	Klebsiella pneumoniae	mobilizable	53495	No MOB	1.84653183014026	1.90633762737634	98780.2202533531	IncR	IncR	Single replicons	5181675	0.5319001775866904	5	plasmid	1.03238817563819	No	IncR	IncR	-0.358288655562676	PTU-E54
GCF_001701425	NZ_CP027046.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	55018	No MOB	13.491056177727	14.3245365405238	742250.928786187	rep_cluster_1	rep_cluster_1	Single replicons	5181675	0.5168672070958595	5	plasmid	1.06178021585684	No	NA	rep_cluster_1	2.69183639085246	PTU-E13
GCF_001701425	NZ_CP027043.1	Klebsiella	Klebsiella pneumoniae	conjugative	192771	Multiple MOB	1.72638680329635	6.42258170298678	332797.31045824	IncC	IncC	Single replicons	5181675	0.5280410435179566	5	plasmid	3.72024490150386	No	IncC	IncC	0.750979223546533	PTU-C
GCF_001701835	NZ_CP027041.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	4940	No MOB	133.796967885838	12.1792358599927	660957.021356041	ColRNAI_rep_cluster_1987	ColRNAI_rep_cluster_1987	Single replicons	5426917	0.46963562753036436	5	plasmid	0.0910277419020781	No	Col440I	Col440I	2.16491333352797	PTU-?
GCF_001701835	NZ_CP027039.1	Klebsiella	Klebsiella pneumoniae	conjugative	63589	MOBP	1.38304501849442	1.62056006533805	87946.449681042	IncL/M	IncL/M	Single replicons	5426917	0.5122269574926481	5	plasmid	1.17173341696584	No	IncL	IncL	-0.428480581603867	PTU-L/M
GCF_001701835	NZ_CP027040.1	Klebsiella	Klebsiella pneumoniae	mobilizable	5234	MOBP	191.343536093467	18.4541622418992	1001492.06791321	rep_cluster_2373	rep_cluster_2373	Single replicons	5426917	0.49732518150554067	5	plasmid	0.0964451824120398	No	Col440I, Col440II	Col440I, Col440II	3.70614409136362	PTU-E3
GCF_001701845	NZ_CP027052.1	Klebsiella	Klebsiella pneumoniae	mobilizable	13841	MOBC	9.94477207859195	2.5509320668603	137645.590339791	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857	Single replicons	5395894	0.5368109240661801	4	plasmid	0.256509857310021	No	ColRNAI	ColRNAI	-0.199965080751163	PTU-E4
GCF_001701845	NZ_CP027050.1	Klebsiella	Klebsiella pneumoniae	conjugative	50979	MOBF	1.39787572622358	1.32067654863405	71262.306647152	IncN	IncN	Single replicons	5395894	0.5204495968928382	4	plasmid	0.94477393366141	No	IncN	IncN	-0.502137174778383	PTU-N1
GCF_001701845	NZ_CP027049.1	Klebsiella	Klebsiella pneumoniae	conjugative	170467	Multiple MOB	1.73793378343693	5.49047772734497	296260.358261144	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5395894	0.5272868062440238	4	plasmid	3.15919845719727	No	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	0.522038319809017	PTU-FK
GCF_001701845	NZ_CP027051.1	Klebsiella	Klebsiella pneumoniae	conjugative	43380	MOBP	1.67814235327303	1.34913353162579	72797.8152849839	IncX	IncX3	Single replicons	5395894	0.46832641770401107	4	plasmid	0.80394462900865	No	IncX3	IncX3	-0.495147646169963	PTU-X3
GCF_001702045	NZ_CP027058.1	Klebsiella	Klebsiella pneumoniae	mobilizable	13841	MOBC	4.64658051158655	1.17651541228543	64313.3208608695	ColRNAI_rep_cluster_1857	ColRNAI_rep_cluster_1857	Single replicons	5466424	0.5363774293764901	5	plasmid	0.25320026401172	No	ColRNAI	ColRNAI	-0.537545650336871	PTU-E4
GCF_001702045	NZ_CP027056.1	Klebsiella	Klebsiella pneumoniae	non-mobilizable	95481	No MOB	1.57479011462906	2.75065627794144	150362.534934898	IncF	IncFIB	Single replicons	5466424	0.5383269969941664	5	plasmid	1.74668119414081	No	IncFIB(pQil)	IncFIB(pQil)	-0.150909350298245	PTU-FK
GCF_001702045	NZ_CP027054.1	Klebsiella	Klebsiella pneumoniae	conjugative	197872	Multiple MOB	1.44681199644956	5.2371272949458	286283.583361468	IncF	IncFIB,IncFII,rep_cluster_2183	Multiple replicons	5466424	0.5274621977844263	5	plasmid	3.6197704385902	No	IncFIB(K), IncFII(K)	IncFIB(K), IncFII(K)	0.459811059254939	PTU-FK
